runID;model;runs;Kx;algo;epochs;refinement_epochs;levels;latent_dim;num_layers;num_designs;opt_cr;opt_des;run_time_s;run_time_f
4;ScalarOnScalarModel;60;[4];CordexContinuous;1000;100.0;;;;;0.083556381906883;"[[ 1. -1. -1.  1.]
 [ 1.  1. -1. -1.]
 [ 1. -1. -1. -1.]
 [ 1.  1. -1. -1.]
 [ 1. -1. -1. -1.]
 [ 1.  1.  1.  1.]
 [-1.  1. -1.  1.]
 [ 1. -1.  1.  1.]
 [-1. -1. -1. -1.]
 [-1. -1.  1.  1.]
 [-1.  1.  1. -1.]
 [-1. -1.  1.  1.]
 [-1. -1.  1. -1.]
 [ 1. -1.  1. -1.]
 [ 1.  1.  1. -1.]
 [-1.  1. -1. -1.]
 [ 1. -1. -1. -1.]
 [ 1. -1.  1.  1.]
 [ 1.  1.  1. -1.]
 [-1.  1. -1. -1.]
 [-1. -1. -1.  1.]
 [ 1. -1.  1. -1.]
 [ 1.  1.  1. -1.]
 [-1. -1. -1. -1.]
 [-1. -1.  1. -1.]
 [ 1. -1.  1. -1.]
 [ 1.  1. -1.  1.]
 [ 1.  1.  1.  1.]
 [ 1. -1.  1.  1.]
 [ 1.  1.  1. -1.]
 [ 1.  1.  1.  1.]
 [ 1. -1.  1. -1.]
 [-1.  1.  1. -1.]
 [-1.  1.  1.  1.]
 [-1. -1.  1. -1.]
 [-1.  1.  1. -1.]
 [-1.  1. -1.  1.]
 [-1.  1.  1.  1.]
 [-1. -1. -1.  1.]
 [ 1. -1. -1.  1.]
 [-1. -1.  1.  1.]
 [-1.  1.  1.  1.]
 [ 1. -1. -1. -1.]
 [-1.  1. -1. -1.]
 [ 1.  1.  1.  1.]
 [ 1.  1. -1.  1.]
 [-1. -1. -1.  1.]
 [-1.  1.  1. -1.]
 [-1. -1.  1.  1.]
 [ 1.  1. -1.  1.]
 [ 1. -1.  1. -1.]
 [-1.  1. -1.  1.]
 [-1. -1. -1.  1.]
 [ 1.  1. -1. -1.]
 [ 1. -1. -1.  1.]
 [-1. -1.  1.  1.]
 [ 1.  1. -1.  1.]
 [-1. -1. -1. -1.]
 [-1.  1. -1. -1.]
 [-1.  1. -1. -1.]]";340.0890009403229;0 days 00:05:40.089001
6;ScalarOnScalarModel;15;[8];CordexContinuous;1000;100.0;;;;;0.6453900709219857;"[[ 1.  1.  1.  1. -1.  1. -1. -1.]
 [-1. -1. -1.  1. -1. -1. -1. -1.]
 [-1.  1. -1.  1.  1.  1.  1.  1.]
 [-1. -1.  1.  1. -1. -1.  1.  1.]
 [-1. -1.  1.  1.  1.  1. -1. -1.]
 [-1. -1. -1. -1. -1.  1.  1. -1.]
 [-1.  1.  1. -1. -1. -1. -1.  1.]
 [ 1. -1.  1. -1.  1. -1.  1. -1.]
 [ 1. -1. -1. -1.  1.  1. -1.  1.]
 [ 1.  1. -1. -1. -1.  1.  1. -1.]
 [-1. -1.  1. -1. -1.  1. -1.  1.]
 [-1.  1. -1. -1.  1. -1. -1. -1.]
 [ 1. -1. -1.  1. -1. -1. -1.  1.]
 [ 1.  1.  1.  1.  1. -1.  1.  1.]
 [-1.  1.  1. -1.  1. -1.  1.  1.]]";107.68118906021118;0 days 00:01:47.681189
0;ScalarOnScalarModel;5;[4];NBDO;1000;;;4.0;2.0;1000.0;1.1111140615698498;"[[ 0.9999998   0.99999976  0.99999976  0.99999976]
 [-0.99999976  0.9999981  -0.9999989   0.999978  ]
 [-0.9999985  -0.9999993   0.9999994  -0.99999976]
 [ 0.99999976  0.99999976 -0.99999976 -0.99999976]
 [ 0.9999914  -0.99999976 -0.99999976  0.9999954 ]]";3.5994811058044434;0 days 00:00:03.599481
1;ScalarOnScalarModel;15;[4];NBDO;1000;;;4.0;3.0;1000.0;0.3443031436875331;"[[ 0.99999774  0.9999986  -0.9999972  -0.99999905]
 [-0.99999905 -0.9999977  -0.99999887 -0.999996  ]
 [-0.9999985   0.9999937  -0.9999998  -0.9999957 ]
 [-0.99999905  0.9999964   0.9999994   0.9999969 ]
 [ 0.9999982   0.9999932  -0.99999744  0.99999803]
 [ 0.99999875 -0.99999905  0.99999964  0.99999964]
 [ 0.9999979   0.99999833  0.99999976 -0.99996305]
 [ 0.9999987  -0.9999988  -0.99999654  0.9999937 ]
 [-0.99999875  0.9999902  -0.99999964  0.9999991 ]
 [ 0.99999815 -0.99999124 -0.99999785  0.9999958 ]
 [-0.9999984  -0.9999989   0.99999845 -0.9999995 ]
 [ 0.99999076 -0.9999989   0.99974245 -0.99999744]
 [-0.9999966  -0.9999991  -0.9999979   0.9999575 ]
 [-0.9999932   0.9999995   0.9999992   0.99999696]
 [ 0.9999939   0.9999989  -0.9999974  -0.99999464]]";3.370695114135742;0 days 00:00:03.370695
2;ScalarOnScalarModel;30;[4];NBDO;1000;;;4.0;4.0;1000.0;0.1697177955072138;"[[ 0.99999964  0.9999996  -0.99999976 -0.99999976]
 [-0.9999993  -0.99999976  0.99999976 -0.99999964]
 [-0.9999994  -0.9999982   0.999999   -0.99999976]
 [ 0.99999976  0.9999993  -0.99999976 -0.99999976]
 [-0.99999976  0.99999934  0.9999991  -0.99999917]
 [ 0.99999946  0.9999991   0.9999988  -0.99999946]
 [ 0.99999976 -0.9999992  -0.99999976 -0.99999976]
 [ 0.99999964 -0.99999934 -0.9999989   0.9999995 ]
 [-0.99999976 -0.99999934  0.9999997  -0.99999976]
 [-0.99999976  0.9999997  -0.99999946 -0.99999976]
 [ 0.9999988  -0.9999986   0.9999994   0.99999976]
 [ 0.99999833  0.99999976  0.99999976  0.9999997 ]
 [-0.99999976  0.99999934 -0.9999997   0.99999976]
 [ 0.9999995  -0.9999982  -0.99999964  0.99999964]
 [-0.99999976 -0.9999979  -0.9999993   0.99999964]
 [-0.99999976 -0.99999917 -0.99999934 -0.99999917]
 [ 0.9999995   0.99999964  0.9999992   0.99999946]
 [-0.99999976  0.9999995   0.99999976 -0.9999979 ]
 [-0.9999995  -0.9999971  -0.99999905  0.99999917]
 [ 0.99999976 -0.99999917  0.99999964  0.99999917]
 [ 0.99999976 -0.9999996   0.9999992  -0.9999988 ]
 [-0.9999993  -0.99999535 -0.9999993   0.99999964]
 [ 0.9999995  -0.9999995   0.9999996   0.99999964]
 [-0.99999976 -0.99999934  0.9999989   0.9999992 ]
 [ 0.99999917  0.9999996   0.9999994  -0.9999996 ]
 [-0.99999976  0.99999976  0.9999994   0.99999976]
 [-0.99999976  0.9999984  -0.9999992   0.99999964]
 [ 0.99999976 -0.99999905 -0.99999964 -0.99999976]
 [ 0.9999996   0.99999976 -0.99999976  0.9999995 ]
 [-0.9999993  -0.99999744 -0.9999994  -0.99999976]]";3.4769160747528076;0 days 00:00:03.476916
3;ScalarOnScalarModel;50;[4];NBDO;1000;;;4.0;5.0;1000.0;0.1029402113109968;"[[ 0.99999213 -0.99998623  0.9999974   0.99999803]
 [ 0.99999964  0.99999565 -0.99999017 -0.9999764 ]
 [ 0.9999906  -0.9999723  -0.9999939   0.99999505]
 [ 0.99998957 -0.99999356 -0.9999987  -0.9999985 ]
 [ 0.99999344 -0.9999988   0.9999934   0.999991  ]
 [-0.9999957   0.99996704  0.9999842  -0.9999975 ]
 [-0.9999943   0.9999909   0.9999886   0.9999957 ]
 [ 0.99996144 -0.9999921   0.9999926  -0.9999858 ]
 [ 0.9999954   0.99999493 -0.99999756  0.9999979 ]
 [ 0.9999871  -0.9999907   0.9999987  -0.9999947 ]
 [-0.99999356  0.99998397  0.9999831   0.9999911 ]
 [-0.9999988  -0.99999416 -0.9999961   0.9999844 ]
 [ 0.9999904  -0.9999945   0.99999917 -0.99999464]
 [ 0.9999921  -0.9999744   0.999996    0.99998504]
 [-0.9999918   0.9999877  -0.99999475  0.9999886 ]
 [-0.99999803 -0.99999726 -0.99998844  0.99999386]
 [-0.9999842   0.9999874   0.9999854   0.99998873]
 [ 0.9999971  -0.99996024 -0.99999416  0.9999902 ]
 [-0.99997437  0.9999937  -0.99999756  0.9999709 ]
 [ 0.99999744 -0.9999915   0.99999493  0.99999183]
 [ 0.99999297 -0.9999947   0.999984    0.9999979 ]
 [ 0.99999946  0.9999949  -0.99999034 -0.9999885 ]
 [-0.99998844  0.9999518   0.9999786  -0.9999899 ]
 [-0.99999446  0.9999636   0.9999931  -0.9999889 ]
 [-0.9999986   0.9999924   0.99999976  0.9999878 ]
 [-0.999996   -0.9999963   0.99999505 -0.9999973 ]
 [-0.99999875 -0.99999785 -0.99999326 -0.9999946 ]
 [ 0.99998575  0.99998844  0.99999356 -0.99997956]
 [-0.99999666 -0.9999829  -0.9999787   0.99997413]
 [-0.99997365  0.9999973  -0.99999446  0.99999654]
 [-0.9999985  -0.99999493  0.9999977  -0.9999965 ]
 [ 0.99999416  0.9999956  -0.9999982  -0.9999926 ]
 [-0.99999684 -0.9999826   0.9999988  -0.9999995 ]
 [-0.9999945   0.99999404  0.99999535  0.9999977 ]
 [-0.99996823  0.99999785  0.99999714  0.9999874 ]
 [ 0.99999636  0.9999962  -0.9999985  -0.99999166]
 [-0.9999967   0.99998575 -0.99999535 -0.9999905 ]
 [ 0.9999982  -0.9999727  -0.9999927   0.9999958 ]
 [ 0.99999416 -0.9999844  -0.9999927  -0.9999995 ]
 [ 0.9999979   0.9999923   0.99998397  0.99999565]
 [ 0.9999985   0.99999124 -0.9999932  -0.9999945 ]
 [-0.9999903  -0.99998665 -0.9999824   0.99996454]
 [ 0.9999998   0.99998915  0.99997383  0.9999932 ]
 [-0.9999934   0.9999984   0.9999837  -0.9999969 ]
 [ 0.9999988   0.9999777   0.99998873 -0.9999773 ]
 [-0.99999446 -0.9999988  -0.9999853   0.9999912 ]
 [-0.9999903   0.9999664  -0.99999124 -0.99997914]
 [-0.99999446 -0.99999124 -0.99999917  0.9999915 ]
 [-0.999996   -0.9999953  -0.9999943  -0.9999908 ]
 [ 0.99998975 -0.99998784  0.9999921   0.9999943 ]]";4.108808994293213;0 days 00:00:04.108809
4;ScalarOnScalarModel;60;[4];NBDO;1000;;;4.0;5.0;1000.0;0.0848940141865328;"[[-0.99996865  0.99996513  0.9999341   0.9999735 ]
 [ 0.9999563   0.99993116  0.9999782  -0.9999652 ]
 [-0.99994385  0.9999658   0.99997807 -0.9999584 ]
 [-0.9999299   0.99995893  0.9999715  -0.99995875]
 [ 0.9999649   0.99998003  0.9999362   0.9999687 ]
 [-0.9999577   0.9999897  -0.9999777   0.999983  ]
 [ 0.99997365  0.99998516 -0.99994934  0.99997574]
 [ 0.9999389   0.999967   -0.9999783  -0.99996996]
 [ 0.9999772  -0.9999349  -0.9999794   0.9999789 ]
 [-0.9999296  -0.99997634 -0.99998504 -0.999961  ]
 [-0.9999689  -0.99994934  0.9999741  -0.9999788 ]
 [-0.9999425  -0.9999474   0.99995536  0.99997383]
 [-0.99997455  0.9999748  -0.99997306  0.99997294]
 [ 0.9999511  -0.99995005 -0.9999687  -0.99997824]
 [ 0.999968   -0.99996394 -0.9999299  -0.9999762 ]
 [-0.99996465  0.9999842  -0.9999709  -0.999975  ]
 [-0.9999436  -0.99995714  0.99997383  0.9999762 ]
 [ 0.9999737   0.99997145  0.99997    -0.9999609 ]
 [ 0.9999491   0.99997765 -0.9999451  -0.9999709 ]
 [-0.9999495  -0.9999625   0.9999364   0.9999752 ]
 [-0.99998003  0.99997795 -0.9999714   0.99998456]
 [ 0.99994564 -0.9999591  -0.99993914 -0.99997485]
 [-0.9999273  -0.99996465  0.9999692  -0.9999654 ]
 [ 0.99996    -0.99996877 -0.99996966 -0.9999667 ]
 [ 0.99994415  0.99996454  0.99995905  0.99997336]
 [ 0.9999789   0.9999344   0.9999743  -0.9999408 ]
 [ 0.99997795  0.9999778  -0.99998796  0.999987  ]
 [ 0.9999668  -0.9999768   0.9999668   0.99994487]
 [ 0.9999729  -0.9999695  -0.9999754   0.9999586 ]
 [ 0.9999697  -0.99996847  0.99996877 -0.9999813 ]
 [ 0.9999747   0.9999543   0.9999642  -0.99998873]
 [ 0.99997747 -0.99996734  0.9999472   0.9999557 ]
 [-0.99994993 -0.99994785  0.99995893  0.9999734 ]
 [-0.9999751   0.9999697   0.9999433   0.9999794 ]
 [ 0.99997    -0.9999593   0.99997294  0.99996966]
 [-0.99995136 -0.9999371  -0.99997455  0.99995774]
 [-0.9999603   0.9999803   0.99997604 -0.9999314 ]
 [ 0.99997056  0.9999841   0.99997026  0.9999871 ]
 [-0.99994636  0.99996614  0.999947   -0.9999694 ]
 [-0.9999665  -0.9999166  -0.99998105  0.9999777 ]
 [-0.9999382  -0.9999626   0.9999805  -0.99996144]
 [-0.9999117  -0.9999656   0.99996436  0.99994427]
 [ 0.9999826  -0.9999787   0.99997854  0.99996126]
 [-0.999972   -0.99998087 -0.99997973 -0.9999606 ]
 [-0.9999745   0.99998635 -0.9999745  -0.9999802 ]
 [-0.99993247  0.9999479   0.9999486  -0.99994403]
 [-0.99996316 -0.99995077 -0.9999827   0.9999685 ]
 [-0.999972    0.9999713   0.99993086  0.9999844 ]
 [ 0.9999604   0.99997586 -0.99995375 -0.99997866]
 [-0.9999186  -0.999964    0.999963   -0.99995697]
 [-0.9999673   0.9999746  -0.99998987 -0.9999751 ]
 [-0.9999614  -0.99998283 -0.9999465   0.99997807]
 [-0.99996275 -0.99995846 -0.9999722  -0.9999693 ]
 [ 0.9999653  -0.99996793 -0.99995613 -0.9999763 ]
 [ 0.9999864  -0.9999769   0.99997246 -0.9999648 ]
 [ 0.99997574  0.999963   -0.9999734   0.99997646]
 [-0.9999287  -0.9999652   0.99994826  0.99997336]
 [-0.9999468  -0.99994534  0.99994487 -0.999972  ]
 [ 0.9999658  -0.9999723  -0.9999662   0.9999659 ]
 [-0.99996156 -0.99993646 -0.9999637  -0.9999733 ]]";4.343577146530151;0 days 00:00:04.343577
6;ScalarOnScalarModel;15;[8];NBDO;1000;;;4.0;4.0;1000.0;0.640963410161861;"[[ 0.99999475  0.99999714 -0.9999901  -0.9999917   0.99999464  0.9999881
   0.99993736  0.99999684]
 [ 0.99991715  0.9999908   0.9999947   0.999973   -0.9999261   0.999972
   0.9999566   0.99992   ]
 [-0.99999917 -0.99999464  0.99999803  0.9999747   0.99994457  0.99999803
  -0.9997877   0.99977785]
 [ 0.99999595 -0.99996024  0.99998957 -0.99993956 -0.9999944   0.9999694
  -0.99998504 -0.9998439 ]
 [-0.9999526   0.9999897  -0.99990195  0.9999986  -0.99993336  0.99994504
  -0.9999273  -0.99848336]
 [-0.99999964  0.9999884   0.9999556  -0.9998695   0.99998784 -0.9999927
   0.9999689  -0.9998492 ]
 [ 0.99999183 -0.9999534   0.99999046  0.9999843   0.99996597 -0.99999714
  -0.9997978  -0.9999968 ]
 [ 0.99999803 -0.9999574  -0.999893    0.9998922   0.9996765  -0.9999961
  -0.99980956  0.9995295 ]
 [-0.9999997   0.99999785 -0.99999493 -0.99722475 -0.9999664  -0.9996405
  -0.99999404 -0.9999975 ]
 [ 0.999994   -0.9999948  -0.9999795  -0.9999799  -0.9999832  -0.9976987
   0.99997884 -0.9999966 ]
 [-0.99999833 -0.9999998   0.9998746  -0.9998878  -0.99653715  0.9999944
   0.99997365 -0.9999943 ]
 [-0.99985343 -0.99997014 -0.99999774 -0.99999803  0.9999995   0.999697
  -0.999996    0.9999733 ]
 [-0.9999661  -0.99999964 -0.99822366  0.9999553  -0.9999963  -0.99999976
   0.9999636   0.99997157]
 [ 0.9998509   0.9999972   0.9999801  -0.9999829  -0.99996746 -0.99999833
  -0.999965    0.99999505]
 [ 0.9999504   0.9999755  -0.9999657   0.99991     0.9999874   0.9995558
   0.99974686 -0.99994916]]";4.266003847122192;0 days 00:00:04.266004
7;ScalarOnScalarModel;30;[8];NBDO;1000;;;4.0;5.0;1000.0;0.3150302009457622;"[[-0.9999988  -0.99999744  0.99999833  0.9999987   0.9999984  -0.9999986
   0.9999985  -0.99999905]
 [-0.9999997  -0.9999991   0.9999972  -0.9999987  -0.99999803 -0.9999994
  -0.9999994   0.99999917]
 [ 0.99999946 -0.99999845 -0.9999997   0.9999991  -0.9999994  -0.99999976
  -0.99999976 -0.9999997 ]
 [ 0.99999833  0.99999696  0.9999995   0.99999976 -0.99999905  0.9999989
   0.9999985  -0.9999988 ]
 [-0.99999946 -0.99999976 -0.99999905  0.99999905 -0.99999964  0.9999994
   0.9999997  -0.99999964]
 [-0.99999964  0.9999982   0.9999968  -0.9999957  -0.99999905 -0.9999981
   0.9999994   0.9999989 ]
 [ 0.99999756  0.9999973  -0.9999997  -0.9999988   0.9999995   0.99999875
   0.99999696 -0.9999993 ]
 [-0.9999988   0.9999997   0.99999964  0.9999995  -0.9999988  -0.9999989
  -0.99999934 -0.99999964]
 [-0.9999994   0.99999934  0.99999964  0.999999    0.99999964 -0.9999994
   0.9999984   0.999999  ]
 [-0.99999905  0.9999987  -0.9999991  -0.99999815 -0.9999984   0.99999905
   0.9999987   0.9999972 ]
 [ 0.9999995   0.99999964  0.9999989   0.99999917 -0.9999995   0.9999986
  -0.9999995   0.99999905]
 [ 0.9999997  -0.99999976  0.99999803 -0.99999964  0.99999934 -0.9999993
  -0.9999995   0.99999833]
 [-0.99999934  0.9999994  -0.9999994   0.99999905  0.9999974   0.9999974
  -0.9999994   0.99999046]
 [-0.99999803 -0.99999964  0.99999964  0.9999989  -0.99999976  0.99999976
   0.99999976  0.99999803]
 [ 0.9999995   0.9999961   0.99999785 -0.99999756 -0.999999   -0.9999993
   0.99999803  0.99999964]
 [ 0.9999988  -0.9999995   0.99999976  0.9999994   0.9999986   0.9999973
  -0.99999934  0.9999986 ]
 [-0.99999905  0.99999964 -0.99999976 -0.9999948   0.9999996  -0.9999994
  -0.99999976 -0.99999917]
 [-0.99999815 -0.9999987  -0.9999988   0.99996656  0.9999988   0.9999982
  -0.9999985   0.9999995 ]
 [ 0.9999995  -0.9999993  -0.9999984   0.9999985   0.99999905 -0.9999994
   0.9999977   0.9999995 ]
 [-0.9999991  -0.9999994   0.99999964 -0.9999994   0.9999996   0.9999996
  -0.99999917 -0.9999995 ]
 [ 0.99999964  0.9999987  -0.9999992   0.9999993   0.99999774 -0.9999997
   0.9999968   0.9999993 ]
 [ 0.99999774  0.99999857 -0.99999905  0.999999    0.9999991   0.99999714
   0.99999875 -0.99999875]
 [ 0.9999985   0.99999946  0.9999986  -0.9999971  -0.9999989   0.99999887
  -0.9999998  -0.99999917]
 [-0.9999982  -0.99999917 -0.9999997  -0.9999982  -0.9999989  -0.99999934
   0.9999988  -0.99999744]
 [ 0.9999991  -0.9999994   0.99999964 -0.9999988   0.9999994   0.99999976
   0.99999964 -0.9999991 ]
 [ 0.9999993   0.9999937   0.99999744 -0.9999939  -0.9999972  -0.9999991
   0.9999931  -0.99999905]
 [ 0.99999905  0.9999989  -0.9999989  -0.99999946 -0.9999986   0.9999853
  -0.9999997   0.9999984 ]
 [-0.99999744 -0.99999845 -0.9999994   0.9999971  -0.99999976  0.99999756
  -0.9999997   0.99999523]
 [ 0.9999988  -0.99999905 -0.99999905 -0.9999984  -0.99999756  0.9999981
   0.99999875  0.999999  ]
 [-0.99999934  0.9999988   0.999999   -0.99999934  0.9999998   0.9999996
   0.99999887  0.9999988 ]]";4.872260093688965;0 days 00:00:04.872260
8;ScalarOnScalarModel;50;[8];NBDO;1000;;;4.0;6.0;1000.0;0.1849649252366925;"[[-0.99999976  0.99999976 -0.99999976 -0.99999976 -0.99999976  0.99999976
   0.99999976 -0.99999976]
 [-0.99999976 -0.99999976 -0.99999976 -0.99999976 -0.99999976  0.99999976
   0.99999976  0.99999976]
 [-0.99999976  0.99999976  0.99999976 -0.99999976 -0.99999976  0.99999976
   0.99999976  0.99999976]
 [ 0.99999976  0.99999976  0.99999976 -0.99999976  0.99999976  0.99999976
  -0.99999976  0.99999976]
 [ 0.99999976 -0.99999976 -0.99999976  0.99999976  0.99999976  0.99999976
   0.99999976 -0.99999976]
 [-0.99999976 -0.99999976  0.99999976 -0.99999976 -0.99999976 -0.99999976
   0.99999976 -0.99999976]
 [-0.99999976 -0.99999976 -0.99999976 -0.99999976  0.99999976  0.99999976
  -0.99999976 -0.99999976]
 [ 0.99999976 -0.99999976  0.99999976 -0.99999976  0.99999976 -0.99999976
  -0.99999976  0.99999976]
 [-0.99999976  0.99999976 -0.99999976  0.99999976 -0.99999976 -0.99999976
   0.99999976  0.99999976]
 [ 0.99999976  0.99999976  0.99999976  0.99999976  0.99999976 -0.99999976
  -0.99999976 -0.99999976]
 [ 0.99999976  0.99999976  0.99999976  0.99999976 -0.99999976  0.99999976
  -0.99999976 -0.99999976]
 [ 0.99999976  0.99999976  0.99999976  0.99999976 -0.99999976  0.99999976
  -0.99999976 -0.99999976]
 [ 0.99999976 -0.99999976  0.99999976  0.99999976 -0.99999976  0.99999976
  -0.99999976  0.99999976]
 [-0.99999976 -0.99999976 -0.99999976  0.99999976  0.99999976  0.99999976
  -0.99999976  0.99999976]
 [ 0.99999976  0.99999976  0.99999976  0.99999976 -0.99999976 -0.99999976
   0.99999976 -0.99999976]
 [-0.99999976 -0.99999976  0.99999976 -0.99999976 -0.99999976 -0.99999976
  -0.99999976 -0.99999976]
 [ 0.99999976 -0.99999976  0.99999976 -0.99999976  0.99999976  0.99999976
   0.99999976 -0.99999976]
 [-0.99999976 -0.99999976 -0.99999976  0.99999976 -0.99999976 -0.99999976
   0.99999976  0.99999976]
 [ 0.99999976  0.99999976 -0.99999976  0.99999976  0.99999976  0.99999976
   0.99999976  0.99999976]
 [ 0.99999976 -0.99999976  0.99999976 -0.99999976 -0.99999976 -0.99999976
   0.99999976 -0.99999976]
 [ 0.99999976 -0.99999976 -0.99999976  0.99999976  0.99999976 -0.99999976
   0.99999976  0.99999976]
 [-0.99999976 -0.99999976 -0.99999976  0.99999976 -0.99999976  0.99999976
   0.99999976 -0.99999976]
 [-0.99999976 -0.99999976  0.99999976  0.99999976 -0.99999976  0.99999976
  -0.99999976  0.99999976]
 [-0.99999976 -0.99999976 -0.99999976  0.99999976  0.99999976  0.99999976
  -0.99999976 -0.99999976]
 [-0.99999976  0.99999976  0.99999976  0.99999976 -0.99999976 -0.99999976
   0.99999976  0.99999976]
